"subject","stimuli","item","list","speaker_group","response_identification","response_certainty","correct","listener_group","geq_ger_each","geq_viet_each","MISS_hybr_mean","MISS_alt_mean"
"13441586","48_G_Fem_B.mp3",48,"list_16","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13441586","41_VG_Male_D.mp3",41,"list_16","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13441586","5_G_Male_D.mp3",5,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","15_VG_Fem_A.mp3",15,"list_16","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13441586","16_VG_Male_D.mp3",16,"list_16","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13441586","52_G_Male_B.mp3",52,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","42_VG_Male_C.mp3",42,"list_16","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13441586","49_G_Fem_A.mp3",49,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","3_G_Fem_B.mp3",3,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","40_VG_Fem_A.mp3",40,"list_16","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13441586","47_G_Fem_C.mp3",47,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","26_G_Fem_D.mp3",26,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","6_G_Male_C.mp3",6,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","23_VG_Male_A.mp3",23,"list_16","bicultural viet-german","vietdeutsch",3,1,"monocultural german",3,0,0,0
"13441586","62_VG_Male_B.mp3",62,"list_16","bicultural viet-german","deutsch",2,0,"monocultural german",3,0,0,0
"13441586","1_G_Fem_D.mp3",1,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","45_G_Fem_D.mp3",45,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","63_VG_Male_A.mp3",63,"list_16","bicultural viet-german","vietdeutsch",3,1,"monocultural german",3,0,0,0
"13441586","50_G_Male_D.mp3",50,"list_16","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13441586","22_VG_Male_B.mp3",22,"list_16","bicultural viet-german","vietdeutsch",4,1,"monocultural german",3,0,0,0
"13441586","37_VG_Fem_D.mp3",37,"list_16","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13441586","7_G_Male_B.mp3",7,"list_16","monocultural german","vietdeutsch",2,0,"monocultural german",3,0,0,0
"13441586","28_G_Fem_B.mp3",28,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","61_VG_Male_C.mp3",61,"list_16","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13441586","27_G_Fem_C.mp3",27,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","8_G_Male_A.mp3",8,"list_16","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13441586","39_VG_Fem_B.mp3",39,"list_16","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13441586","38_VG_Fem_C.mp3",38,"list_16","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13441586","35_G_Male_A.mp3",35,"list_16","monocultural german","vietdeutsch",3,0,"monocultural german",3,0,0,0
"13441586","43_VG_Male_B.mp3",43,"list_16","bicultural viet-german","deutsch",2,0,"monocultural german",3,0,0,0
"13441586","29_G_Fem_A.mp3",29,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","33_G_Male_B.mp3",33,"list_16","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
