"","subject_number","condition","phase","trialnumber","sound","dur_in_s","pert_direction"
"1742","16","Coda","A",87,"s",0.167756,"compressed"
"1743","16","Coda","A",88,"u",0.0953279999999999,"stretched"
"1744","16","Coda","A",88,"s",0.136572,"compressed"
"1745","16","Coda","A",89,"u",0.114414,"stretched"
"1746","16","Coda","A",89,"s",0.175537,"compressed"
"1747","16","Coda","A",90,"u",0.10727,"stretched"
"1748","16","Coda","A",90,"s",0.167506,"compressed"
"1749","16","Coda","A",91,"u",0.11535,"stretched"
"1750","16","Coda","A",91,"s",0.15406,"compressed"
"1751","16","Coda","A",92,"u",0.113599,"stretched"
"1752","16","Coda","A",92,"s",0.141209,"compressed"
"1753","16","Coda","A",93,"u",0.114219,"stretched"
"1754","16","Coda","A",93,"s",0.152267,"compressed"
"1755","17","Coda","B",6,"u",0.106809,"stretched"
"1756","17","Coda","B",6,"s",0.151821,"compressed"
"1757","17","Coda","B",7,"u",0.0970930000000001,"stretched"
"1758","17","Coda","B",7,"s",0.115081,"compressed"
"1759","17","Coda","B",8,"u",0.0876999999999999,"stretched"
"1760","17","Coda","B",8,"s",0.128694,"compressed"
"1761","17","Coda","B",9,"u",0.104991,"stretched"
"1762","17","Coda","B",9,"s",0.101162,"compressed"
"1763","17","Coda","B",10,"u",0.0936429999999999,"stretched"
"1764","17","Coda","B",10,"s",0.136541,"compressed"
"1765","17","Coda","B",11,"u",0.0944649999999998,"stretched"
"1766","17","Coda","B",11,"s",0.144654,"compressed"
"1767","17","Coda","B",12,"u",0.0988370000000001,"stretched"
"1768","17","Coda","B",12,"s",0.148515,"compressed"
"1769","17","Coda","B",13,"u",0.0921620000000001,"stretched"
"1770","17","Coda","B",13,"s",0.148405,"compressed"
"1771","17","Coda","B",14,"u",0.092803,"stretched"
"1772","17","Coda","B",14,"s",0.102792,"compressed"
"1773","17","Coda","B",15,"u",0.0982640000000001,"stretched"
"1774","17","Coda","B",15,"s",0.178408,"compressed"
"1775","17","Coda","B",16,"u",0.076311,"stretched"
"1776","17","Coda","B",16,"s",0.098859,"compressed"
"1777","17","Coda","B",17,"u",0.080743,"stretched"
"1778","17","Coda","B",17,"s",0.140635,"compressed"
"1779","17","Coda","B",18,"u",0.09076,"stretched"
"1780","17","Coda","B",18,"s",0.116439,"compressed"
"1781","17","Coda","B",19,"u",0.08955,"stretched"
"1782","17","Coda","B",19,"s",0.117271,"compressed"
"1783","17","Coda","B",20,"u",0.0901990000000001,"stretched"
"1784","17","Coda","B",20,"s",0.129294,"compressed"
"1785","17","Coda","B",21,"u",0.084303,"stretched"
"1786","17","Coda","B",21,"s",0.132094,"compressed"
"1787","17","Coda","B",22,"u",0.087485,"stretched"
"1788","17","Coda","B",22,"s",0.128815,"compressed"
"1789","17","Coda","B",23,"u",0.0896189999999999,"stretched"
"1790","17","Coda","B",23,"s",0.122428,"compressed"
"1791","17","Coda","B",24,"u",0.080873,"stretched"
"1792","17","Coda","B",24,"s",0.114546,"compressed"
"1793","17","Coda","B",25,"u",0.0837479999999999,"stretched"
"1794","17","Coda","B",25,"s",0.115554,"compressed"
"1795","17","Coda","R",26,"u",0.080357,"stretched"
"1796","17","Coda","R",26,"s",0.107977,"compressed"
"1797","17","Coda","R",27,"u",0.0753200000000001,"stretched"
"1798","17","Coda","R",27,"s",0.138528,"compressed"
"1799","17","Coda","R",28,"u",0.084511,"stretched"
"1800","17","Coda","R",28,"s",0.108768,"compressed"
"1801","17","Coda","R",29,"u",0.09121,"stretched"
"1802","17","Coda","R",29,"s",0.130243,"compressed"
"1803","17","Coda","R",30,"u",0.075124,"stretched"
"1804","17","Coda","R",30,"s",0.128202,"compressed"
"1805","17","Coda","R",31,"u",0.0894709999999999,"stretched"
"1806","17","Coda","R",31,"s",0.115205,"compressed"
"1807","17","Coda","R",32,"u",0.0815569999999999,"stretched"
"1808","17","Coda","R",32,"s",0.108571,"compressed"
"1809","17","Coda","R",33,"u",0.07707,"stretched"
"1810","17","Coda","R",33,"s",0.152211,"compressed"
"1811","17","Coda","R",34,"u",0.0826210000000001,"stretched"
"1812","17","Coda","R",34,"s",0.119386,"compressed"
"1813","17","Coda","R",35,"u",0.0884720000000001,"stretched"
"1814","17","Coda","R",35,"s",0.105524,"compressed"
"1815","17","Coda","R",36,"u",0.088937,"stretched"
"1816","17","Coda","R",36,"s",0.106144,"compressed"
"1817","17","Coda","R",37,"u",0.062073,"stretched"
"1818","17","Coda","R",37,"s",0.184808,"compressed"
"1819","17","Coda","R",38,"u",0.087542,"stretched"
"1820","17","Coda","R",38,"s",0.108254,"compressed"
"1821","17","Coda","R",39,"u",0.085539,"stretched"
"1822","17","Coda","R",39,"s",0.123708,"compressed"
"1823","17","Coda","R",40,"u",0.0801890000000001,"stretched"
"1824","17","Coda","R",40,"s",0.112126,"compressed"
"1825","17","Coda","R",41,"u",0.0816509999999999,"stretched"
"1826","17","Coda","R",41,"s",0.109772,"compressed"
"1827","17","Coda","R",42,"u",0.0773710000000001,"stretched"
"1828","17","Coda","R",42,"s",0.099612,"compressed"
"1829","17","Coda","R",43,"u",0.0841449999999999,"stretched"
"1830","17","Coda","R",43,"s",0.127733,"compressed"
"1831","17","Coda","R",44,"u",0.073029,"stretched"
"1832","17","Coda","R",44,"s",0.100849,"compressed"
"1833","17","Coda","R",45,"u",0.0868450000000001,"stretched"
"1834","17","Coda","R",45,"s",0.111683,"compressed"
"1835","17","Coda","H",46,"u",0.0811629999999999,"stretched"
"1836","17","Coda","H",46,"s",0.111861,"compressed"
"1837","17","Coda","H",47,"u",0.074676,"stretched"
"1838","17","Coda","H",47,"s",0.116926,"compressed"
"1839","17","Coda","H",48,"u",0.080395,"stretched"
"1840","17","Coda","H",48,"s",0.120705,"compressed"
"1841","17","Coda","H",49,"u",0.069493,"stretched"
"1842","17","Coda","H",49,"s",0.119002,"compressed"
"1843","17","Coda","H",50,"u",0.0616450000000002,"stretched"
"1844","17","Coda","H",50,"s",0.122066,"compressed"
"1845","17","Coda","H",51,"u",0.073048,"stretched"
"1846","17","Coda","H",51,"s",0.107676,"compressed"
"1847","17","Coda","H",52,"u",0.0937730000000001,"stretched"
"1848","17","Coda","H",52,"s",0.246018,"compressed"
"1849","17","Coda","H",53,"u",0.0836939999999999,"stretched"
"1850","17","Coda","H",53,"s",0.10707,"compressed"
"1851","17","Coda","H",54,"u",0.0666850000000001,"stretched"
"1852","17","Coda","H",54,"s",0.123601,"compressed"
"1853","17","Coda","H",55,"u",0.0683420000000001,"stretched"
"1854","17","Coda","H",55,"s",0.122017,"compressed"
"1855","17","Coda","H",56,"u",0.070392,"stretched"
"1856","17","Coda","H",56,"s",0.107368,"compressed"
"1857","17","Coda","H",57,"u",0.073312,"stretched"
"1858","17","Coda","H",57,"s",0.121327,"compressed"
"1859","17","Coda","H",58,"u",0.0790519999999999,"stretched"
"1860","17","Coda","H",58,"s",0.123205,"compressed"
"1861","17","Coda","H",59,"u",0.0736209999999999,"stretched"
"1862","17","Coda","H",59,"s",0.120257,"compressed"
"1863","17","Coda","H",60,"u",0.0669140000000001,"stretched"
"1864","17","Coda","H",60,"s",0.117273,"compressed"
"1865","17","Coda","H",61,"u",0.0836189999999999,"stretched"
"1866","17","Coda","H",61,"s",0.143795,"compressed"
"1867","17","Coda","H",62,"u",0.0710310000000001,"stretched"
"1868","17","Coda","H",62,"s",0.115027,"compressed"
"1869","17","Coda","H",63,"u",0.0768529999999998,"stretched"
"1870","17","Coda","H",63,"s",0.103873,"compressed"
"1871","17","Coda","H",64,"u",0.069863,"stretched"
"1872","17","Coda","H",64,"s",0.117441,"compressed"
"1873","17","Coda","H",65,"u",0.063914,"stretched"
"1874","17","Coda","H",65,"s",0.100428,"compressed"
"1875","17","Coda","H",66,"u",0.0674669999999999,"stretched"
"1876","17","Coda","H",66,"s",0.106379,"compressed"
"1877","17","Coda","H",67,"u",0.0676560000000002,"stretched"
"1878","17","Coda","H",67,"s",0.127744,"compressed"
"1879","17","Coda","H",68,"u",0.0820179999999999,"stretched"
"1880","17","Coda","H",68,"s",0.120403,"compressed"
"1881","17","Coda","H",69,"u",0.073998,"stretched"
"1882","17","Coda","H",69,"s",0.123763,"compressed"
"1883","17","Coda","H",70,"u",0.0682419999999999,"stretched"
"1884","17","Coda","H",70,"s",0.11988,"compressed"
"1885","17","Coda","H",71,"u",0.0759400000000001,"stretched"
"1886","17","Coda","H",71,"s",0.109575,"compressed"
"1887","17","Coda","H",72,"u",0.0663639999999999,"stretched"
"1888","17","Coda","H",72,"s",0.151086,"compressed"
"1889","17","Coda","H",73,"u",0.071672,"stretched"
"1890","17","Coda","H",73,"s",0.106392,"compressed"
"1891","17","Coda","H",74,"u",0.067483,"stretched"
"1892","17","Coda","H",74,"s",0.116972,"compressed"
"1893","17","Coda","H",75,"u",0.0683579999999999,"stretched"
"1894","17","Coda","H",75,"s",0.113247,"compressed"
"1895","17","Coda","A",76,"u",0.0740509999999999,"stretched"
"1896","17","Coda","A",76,"s",0.110956,"compressed"
"1897","17","Coda","A",77,"u",0.074716,"stretched"
"1898","17","Coda","A",77,"s",0.0958870000000001,"compressed"
"1899","17","Coda","A",78,"u",0.0799380000000001,"stretched"
"1900","17","Coda","A",78,"s",0.100851,"compressed"
"1901","17","Coda","A",79,"u",0.0896300000000001,"stretched"
"1902","17","Coda","A",79,"s",0.100446,"compressed"
"1903","17","Coda","A",80,"u",0.077968,"stretched"
"1904","17","Coda","A",80,"s",0.109607,"compressed"
"1905","17","Coda","A",81,"u",0.0818160000000001,"stretched"
"1906","17","Coda","A",81,"s",0.103272,"compressed"
"1907","17","Coda","A",82,"u",0.080929,"stretched"
"1908","17","Coda","A",82,"s",0.108299,"compressed"
"1909","17","Coda","A",83,"u",0.0722309999999999,"stretched"
"1910","17","Coda","A",83,"s",0.0949499999999999,"compressed"
"1911","17","Coda","A",84,"u",0.0791459999999999,"stretched"
"1912","17","Coda","A",84,"s",0.117057,"compressed"
"1913","17","Coda","A",85,"u",0.0789410000000001,"stretched"
"1914","17","Coda","A",85,"s",0.109197,"compressed"
"1915","17","Coda","A",86,"u",0.0631470000000001,"stretched"
"1916","17","Coda","A",86,"s",0.103113,"compressed"
"1917","17","Coda","A",87,"u",0.0716569999999999,"stretched"
"1918","17","Coda","A",87,"s",0.106762,"compressed"
"1919","17","Coda","A",88,"u",0.073034,"stretched"
"1920","17","Coda","A",88,"s",0.109828,"compressed"
"1921","17","Coda","A",89,"u",0.0782419999999999,"stretched"
"1922","17","Coda","A",89,"s",0.0904530000000001,"compressed"
"1923","17","Coda","A",90,"u",0.077332,"stretched"
"1924","17","Coda","A",90,"s",0.125326,"compressed"
"1925","17","Coda","A",91,"u",0.0778000000000001,"stretched"
"1926","17","Coda","A",91,"s",0.114311,"compressed"
"1927","17","Coda","A",92,"u",0.0714440000000001,"stretched"
"1928","17","Coda","A",92,"s",0.105176,"compressed"
"1929","17","Coda","A",93,"u",0.0715680000000001,"stretched"
"1930","17","Coda","A",93,"s",0.108529,"compressed"
"1931","17","Coda","A",94,"u",0.066759,"stretched"
"1932","17","Coda","A",94,"s",0.0894090000000001,"compressed"
"1933","22","Coda","B",6,"u",0.120701,"stretched"
"1934","22","Coda","B",6,"s",0.218968,"compressed"
"1935","22","Coda","B",7,"u",0.137995,"stretched"
"1936","22","Coda","B",7,"s",0.180837,"compressed"
"1937","22","Coda","B",8,"u",0.143107,"stretched"
"1938","22","Coda","B",8,"s",0.223569,"compressed"
"1939","22","Coda","B",9,"u",0.102579,"stretched"
"1940","22","Coda","B",9,"s",0.184942,"compressed"
"1941","22","Coda","B",10,"u",0.12485,"stretched"
"1942","22","Coda","B",10,"s",0.213912,"compressed"
"1943","22","Coda","B",11,"u",0.126168,"stretched"
"1944","22","Coda","B",11,"s",0.178726,"compressed"
"1945","22","Coda","B",12,"u",0.089637,"stretched"
"1946","22","Coda","B",12,"s",0.176085,"compressed"
"1947","22","Coda","B",13,"u",0.121839,"stretched"
"1948","22","Coda","B",13,"s",0.173934,"compressed"
"1949","22","Coda","B",14,"u",0.114865,"stretched"
"1950","22","Coda","B",14,"s",0.197755,"compressed"
"1951","22","Coda","B",15,"u",0.104146,"stretched"
"1952","22","Coda","B",15,"s",0.189554,"compressed"
"1953","22","Coda","B",16,"u",0.124275,"stretched"
"1954","22","Coda","B",16,"s",0.194283,"compressed"
"1955","22","Coda","B",17,"u",0.09859,"stretched"
"1956","22","Coda","B",17,"s",0.189385,"compressed"
"1957","22","Coda","B",18,"u",0.104519,"stretched"
"1958","22","Coda","B",18,"s",0.243288,"compressed"
"1959","22","Coda","B",19,"u",0.116387,"stretched"
"1960","22","Coda","B",19,"s",0.194274,"compressed"
"1961","22","Coda","B",20,"u",0.0890839999999999,"stretched"
"1962","22","Coda","B",20,"s",0.187289,"compressed"
"1963","22","Coda","B",21,"u",0.107383,"stretched"
"1964","22","Coda","B",21,"s",0.197668,"compressed"
"1965","22","Coda","B",22,"u",0.103039,"stretched"
"1966","22","Coda","B",22,"s",0.217377,"compressed"
"1967","22","Coda","B",23,"u",0.118593,"stretched"
"1968","22","Coda","B",23,"s",0.197121,"compressed"
"1969","22","Coda","B",24,"u",0.100965,"stretched"
"1970","22","Coda","B",24,"s",0.178097,"compressed"
"1971","22","Coda","B",25,"u",0.0965310000000001,"stretched"
"1972","22","Coda","B",25,"s",0.190544,"compressed"
"1973","22","Coda","R",26,"u",0.112578,"stretched"
"1974","22","Coda","R",26,"s",0.210505,"compressed"
"1975","22","Coda","R",28,"u",0.103551,"stretched"
"1976","22","Coda","R",28,"s",0.214675,"compressed"
"1977","22","Coda","R",29,"u",0.0981510000000001,"stretched"
"1978","22","Coda","R",29,"s",0.200835,"compressed"
"1979","22","Coda","R",31,"u",0.0866020000000001,"stretched"
"1980","22","Coda","R",31,"s",0.193886,"compressed"
"1981","22","Coda","R",33,"u",0.102234,"stretched"
"1982","22","Coda","R",33,"s",0.195343,"compressed"
"1983","22","Coda","R",35,"u",0.11128,"stretched"
"1984","22","Coda","R",35,"s",0.210408,"compressed"
"1985","22","Coda","R",36,"u",0.103979,"stretched"
"1986","22","Coda","R",36,"s",0.186805,"compressed"
"1987","22","Coda","R",37,"u",0.122218,"stretched"
"1988","22","Coda","R",37,"s",0.2403,"compressed"
"1989","22","Coda","R",38,"u",0.121378,"stretched"
"1990","22","Coda","R",38,"s",0.254162,"compressed"
"1991","22","Coda","R",39,"u",0.120913,"stretched"
"1992","22","Coda","R",39,"s",0.244787,"compressed"
"1993","22","Coda","R",40,"u",0.106978,"stretched"
"1994","22","Coda","R",40,"s",0.276359,"compressed"
"1995","22","Coda","R",41,"u",0.106955,"stretched"
"1996","22","Coda","R",41,"s",0.27595,"compressed"
"1997","22","Coda","R",42,"u",0.114798,"stretched"
"1998","22","Coda","R",42,"s",0.267066,"compressed"
"1999","22","Coda","R",43,"u",0.0998370000000002,"stretched"
"2000","22","Coda","R",43,"s",0.256435,"compressed"
"2001","22","Coda","R",44,"u",0.0999570000000001,"stretched"
"2002","22","Coda","R",44,"s",0.335037,"compressed"
"2003","22","Coda","R",45,"u",0.101672,"stretched"
"2004","22","Coda","R",45,"s",0.264821,"compressed"
"2005","22","Coda","H",46,"u",0.091985,"stretched"
"2006","22","Coda","H",46,"s",0.280806,"compressed"
"2007","22","Coda","H",47,"u",0.109736,"stretched"
"2008","22","Coda","H",47,"s",0.294859,"compressed"
"2009","22","Coda","H",50,"u",0.115846,"stretched"
"2010","22","Coda","H",50,"s",0.2941,"compressed"
"2011","22","Coda","H",51,"u",0.114836,"stretched"
"2012","22","Coda","H",51,"s",0.272623,"compressed"
"2013","22","Coda","H",52,"u",0.091162,"stretched"
"2014","22","Coda","H",52,"s",0.264206,"compressed"
"2015","22","Coda","H",53,"u",0.113299,"stretched"
"2016","22","Coda","H",53,"s",0.268687,"compressed"
"2017","22","Coda","H",54,"u",0.104993,"stretched"
"2018","22","Coda","H",54,"s",0.287877,"compressed"
"2019","22","Coda","H",55,"u",0.112962,"stretched"
"2020","22","Coda","H",55,"s",0.323764,"compressed"
"2021","22","Coda","H",56,"u",0.117969,"stretched"
"2022","22","Coda","H",56,"s",0.286047,"compressed"
"2023","22","Coda","H",58,"u",0.135914,"stretched"
"2024","22","Coda","H",58,"s",0.2799,"compressed"
"2025","22","Coda","H",59,"u",0.117992,"stretched"
"2026","22","Coda","H",59,"s",0.290421,"compressed"
"2027","22","Coda","H",61,"u",0.131922,"stretched"
"2028","22","Coda","H",61,"s",0.298391,"compressed"
"2029","22","Coda","H",62,"u",0.120566,"stretched"
"2030","22","Coda","H",62,"s",0.221134,"compressed"
"2031","22","Coda","H",63,"u",0.13219,"stretched"
"2032","22","Coda","H",63,"s",0.278209,"compressed"
"2033","22","Coda","H",65,"u",0.128696,"stretched"
"2034","22","Coda","H",65,"s",0.243099,"compressed"
"2035","22","Coda","H",66,"u",0.116111,"stretched"
"2036","22","Coda","H",66,"s",0.275626,"compressed"
"2037","22","Coda","H",68,"u",0.135645,"stretched"
"2038","22","Coda","H",68,"s",0.289355,"compressed"
"2039","22","Coda","H",69,"u",0.1184,"stretched"
"2040","22","Coda","H",69,"s",0.285065,"compressed"
"2041","22","Coda","H",70,"u",0.121119,"stretched"
"2042","22","Coda","H",70,"s",0.298655,"compressed"
"2043","22","Coda","H",75,"u",0.12719,"stretched"
"2044","22","Coda","H",75,"s",0.169621,"compressed"
"2045","22","Coda","A",76,"u",0.119514,"stretched"
"2046","22","Coda","A",76,"s",0.174028,"compressed"
"2047","22","Coda","A",77,"u",0.148376,"stretched"
"2048","22","Coda","A",77,"s",0.176148,"compressed"
"2049","22","Coda","A",78,"u",0.125239,"stretched"
"2050","22","Coda","A",78,"s",0.167157,"compressed"
"2051","22","Coda","A",79,"u",0.136713,"stretched"
"2052","22","Coda","A",79,"s",0.182117,"compressed"
"2053","22","Coda","A",80,"u",0.138809,"stretched"
"2054","22","Coda","A",80,"s",0.151758,"compressed"
"2055","22","Coda","A",81,"u",0.138411,"stretched"
"2056","22","Coda","A",81,"s",0.175464,"compressed"
"2057","22","Coda","A",82,"u",0.120035,"stretched"
"2058","22","Coda","A",82,"s",0.1658,"compressed"
"2059","22","Coda","A",83,"u",0.132623,"stretched"
"2060","22","Coda","A",83,"s",0.167815,"compressed"
"2061","22","Coda","A",84,"u",0.133164,"stretched"
"2062","22","Coda","A",84,"s",0.167384,"compressed"
"2063","22","Coda","A",85,"u",0.123485,"stretched"
"2064","22","Coda","A",85,"s",0.151347,"compressed"
"2065","22","Coda","A",86,"u",0.140613,"stretched"
"2066","22","Coda","A",86,"s",0.251412,"compressed"
"2067","22","Coda","A",87,"u",0.148496,"stretched"
"2068","22","Coda","A",87,"s",0.207535,"compressed"
"2069","22","Coda","A",88,"u",0.121302,"stretched"
"2070","22","Coda","A",88,"s",0.163281,"compressed"
"2071","22","Coda","A",89,"u",0.112475,"stretched"
"2072","22","Coda","A",89,"s",0.157312,"compressed"
"2073","22","Coda","A",90,"u",0.118354,"stretched"
"2074","22","Coda","A",90,"s",0.183402,"compressed"
"2075","22","Coda","A",91,"u",0.131769,"stretched"
"2076","22","Coda","A",91,"s",0.1798,"compressed"
"2077","22","Coda","A",92,"u",0.152727,"stretched"
"2078","22","Coda","A",92,"s",0.165999,"compressed"
"2079","22","Coda","A",93,"u",0.117715,"stretched"
"2080","22","Coda","A",93,"s",0.155623,"compressed"
"2081","22","Coda","A",94,"u",0.140166,"stretched"
"2082","22","Coda","A",94,"s",0.16968,"compressed"
"2083","22","Coda","A",95,"u",0.111517,"stretched"
